PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,VAT,CST,Total,Purchase Order Status,Updated
PO0099,13/01/2017 12:52,Manual,udithurria@vendorskart.com,13/01/2017 12:52,14/01/2017,Autofy Dolphin Matte Black Silencer / Exhaust / Muffler for Royal Enfield Bullet Standard  Royal Enfield Bullet Classic  Royal Enfield Bullet Electra  Royal Enfield Thunderbird (with Glasswool),VKAMEXHAUST0005,Vendorskart_Automotive,PGX AUTO ACCESSORIES,PGX_AUTO_ACCESSORIES,VKAMEXHAUST0005,12,12,0,0,84,0,0,VENDORSKART MUNDKA 1 FACILITY,1400,16800,0,0,16800,COMPLETE,13/01/2017 16:59
PO0102,13/01/2017 14:09,Manual,udithurria@vendorskart.com,13/01/2017 14:09,21/01/2017,Autofy Dolphin Matte Black Silencer / Exhaust / Muffler for Royal Enfield Bullet Standard  Royal Enfield Bullet Classic  Royal Enfield Bullet Electra  Royal Enfield Thunderbird (with Glasswool),VKAMEXHAUST0005,Vendorskart_Automotive,PGX AUTO ACCESSORIES,PGX_AUTO_ACCESSORIES,VKAMEXHAUST0005,8,8,0,0,84,0,0,VENDORSKART MUNDKA 1 FACILITY,1400,11200,0,0,11200,COMPLETE,13/01/2017 17:08
PO0048,09/01/2017 12:34,Manual,bib.unicomm@gmail.com,09/01/2017 12:35,28/01/2017,Autofy Dolphin Chrome Silencer / Exhaust / Muffler for Royal Enfield Bullet Standard  Royal Enfield Bullet Classic  Royal Enfield Bullet Electra  Royal Enfield Thunderbird (with Glasswool),VKAMEXHAUST0006,Vendorskart_Automotive,VIKAS AUTOMOBILES,VIKAS_AUTOMOBILES,VKAMEXHAUST0006,20,20,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,1400,28000,0,0,28000,COMPLETE,11/01/2017 20:11
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Tail Gunner Blue Silencer / Exhaust / Muffler for Royal Enfield Bullet Standard  Royal Enfield Bullet Classic  Royal Enfield Bullet Electra  Royal Enfield Thunderbird (with Glasswool),VKAMEXHAUST0007,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMEXHAUST0007,5,5,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,2200,11000,0,0,11000,COMPLETE,09/01/2017 18:47
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[ThickBarrel-Peacock-Chrome] Autofy Universal Thick Barrel Slip On Exhaust Silencer Muffler for All Bikes (Multicolor),VKAMEXHAUST0011,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0011,2,2,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,1200,2400,300,0,2700,COMPLETE,23/01/2017 18:57
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[CarbonFinish-Triangle-SnakeSkin] Autofy Universal Triangle Carbon Finish Silencer Muffler Exhaust for All Bikes (Black),VKAMEXHAUST0012,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0012,6,6,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,1040,6240,780,0,7020,COMPLETE,23/01/2017 18:56
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[DoubleTriangle-Hexagon-Red-Glossy] Autofy Universal Double Triangle Glossy Finish Silencer Muffler Exhaust System for All Bikes (Red),VKAMEXHAUST0013,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0013,6,6,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,1000,6000,750,0,6750,COMPLETE,23/01/2017 18:57
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[Triangle-Chrome] Autofy Universal Triangle Slip On Silencer Muffler Exhaust for All Bikes (Chrome),VKAMEXHAUST0014,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0014,6,2,0,4,88,66.6667,0,VENDORSKART MUNDKA 1 FACILITY,880,5280,660,0,5940,COMPLETE,04/02/2017 10:22
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[Triangle-DoubleNozzle-Chrome] Autofy Universal Triangle Double Nozzle Slip On Exhaust Muffler Silencer for All Bikes (Chrome),VKAMEXHAUST0015,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0015,4,3,1,1,88,25,25,VENDORSKART MUNDKA 1 FACILITY,1200,4800,600,0,5400,COMPLETE,04/02/2017 10:22
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[IXIL-IronHead-Matte Black] IXIL Classic Ironhead HC1-2B Exhaust Muffler Silencer for Royal Enfield All Models (Matte Black),VKAMEXHAUST0016,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0016,1,0,0,1,88,100,0,VENDORSKART MUNDKA 1 FACILITY,6864,6864,858,0,7722,COMPLETE,04/02/2017 10:22
PO0191,07/02/2017 18:40,Manual,udithurria@vendorskart.com,09/02/2017 11:19,11/02/2017,[IXIL-IronHead-Matte Black] IXIL Classic Ironhead HC1-2B Exhaust Muffler Silencer for Royal Enfield All Models (Matte Black),VKAMEXHAUST0016,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0016,1,1,0,0,59,0,0,VENDORSKART MUNDKA 1 FACILITY,7722,7722,0,0,7722,COMPLETE,09/02/2017 12:00
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,Autofy Universal Triangle Double Nozzle Slip On Exhaust Muffler Silencer for All Bikes (Black),VKAMEXHAUST0017,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0017,5,0,0,5,73,100,0,VENDORSKART MUNDKA 1 FACILITY,1350,6750,0,0,6750,COMPLETE,04/02/2017 10:23
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,Autofy Universal Triangle Double Nozzle Slip On Exhaust Muffler Silencer for All Bikes (Black),VKAMEXHAUST0017,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0017,10,2,0,8,56,80,0,VENDORSKART MUNDKA 1 FACILITY,1350,13500,0,0,13500,COMPLETE,14/02/2017 14:01
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,Autofy Universal Triangle Red Glossy Finish Silencer Muffler Exhaust for All Bikes (Red),VKAMEXHAUST0018,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0018,5,0,0,5,73,100,0,VENDORSKART MUNDKA 1 FACILITY,990,4950,0,0,4950,COMPLETE,04/02/2017 10:23
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,Autofy Universal Triangle Red Glossy Finish Silencer Muffler Exhaust for All Bikes (Red),VKAMEXHAUST0018,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0018,10,2,0,8,56,80,0,VENDORSKART MUNDKA 1 FACILITY,990,9900,0,0,9900,COMPLETE,14/02/2017 14:01
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,Autofy Universal Triangle Blue Glossy Finish Silencer Muffler Exhaust for All Bikes (Blue),VKAMEXHAUST0019,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0019,5,0,0,5,73,100,0,VENDORSKART MUNDKA 1 FACILITY,990,4950,0,0,4950,COMPLETE,04/02/2017 10:23
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,Autofy Universal Triangle Blue Glossy Finish Silencer Muffler Exhaust for All Bikes (Blue),VKAMEXHAUST0019,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0019,10,1,0,9,56,90,0,VENDORSKART MUNDKA 1 FACILITY,990,9900,0,0,9900,COMPLETE,14/02/2017 14:01
PO0141,24/01/2017 20:41,Manual,udithurria@vendorskart.com,24/01/2017 20:41,28/01/2017,Autofy Universal Triangle Black Glossy Finish Silencer Muffler Exhaust for All Bikes (Black),VKAMEXHAUST0020,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0020,5,0,0,5,73,100,0,VENDORSKART MUNDKA 1 FACILITY,990,4950,0,0,4950,COMPLETE,04/02/2017 10:23
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,Autofy Universal Triangle Black Glossy Finish Silencer Muffler Exhaust for All Bikes (Black),VKAMEXHAUST0020,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMEXHAUST0020,10,1,0,9,56,90,0,VENDORSKART MUNDKA 1 FACILITY,990,9900,0,0,9900,COMPLETE,14/02/2017 14:01
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,Autofy High Performance Universal Air Filter Red colour for All Bikes,VKAMFILTER0001,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMFILTER0001,28,28,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,128,3584,448,0,4032,COMPLETE,23/01/2017 18:11
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,Autofy High Performance RAD Universal Air Filter Red colour for All Bikes,VKAMFILTER0003,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMFILTER0003,50,50,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,128,6400,800,0,7200,COMPLETE,23/01/2017 18:11
PO0027,07/01/2017 14:23,Manual,udithurria@vendorskart.com,07/01/2017 14:24,21/01/2017,Autofy Scoyco Pre Curved Armour Half Finger Anti Slip All Purpose Gloves (Black  L),VKAMGLOVES0011_L,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMFLOVES0011_L,4,4,0,0,90,0,0,VENDORSKART MUNDKA 1 FACILITY,390,1560,0,0,1560,COMPLETE,11/01/2017 13:59
PO0214,14/02/2017 18:24,Manual,udithurria@vendorskart.com,14/02/2017 18:24,18/02/2017,Autofy Chrome Colour Flame Shape Universal Side Mirror Set for All Bikes (Set of 2),VKAMGLASS0002,Vendorskart_Automotive,cash_vk,cash_vk,VKAMGLASS0002,2,2,0,0,52,0,0,VENDORSKART MUNDKA 1 FACILITY,250,500,0,0,500,COMPLETE,14/02/2017 20:10
PO0349,22/03/2017 20:12,Manual,udithurria@vendorskart.com,22/03/2017 20:12,25/03/2017,Autofy Chrome Colour Flame Shape Universal Side Mirror Set for All Bikes (Set of 2),VKAMGLASS0002,Vendorskart_Automotive,PGX AUTO ACCESSORIES,PGX_AUTO_ACCESSORIES,VKAMGLASS0002,4,4,0,0,16,0,0,VENDORSKART MUNDKA 1 FACILITY,350,1400,0,0,1400,COMPLETE,24/03/2017 10:55
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,Autofy Chrome Colour Round Mounting Universal Side Mirror for All Bikes (Set of 2),VKAMGLASS0004,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0004,50,50,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,340,17000,2125,0,19125,COMPLETE,23/01/2017 18:40
PO0174,04/02/2017 16:00,Manual,udithurria@vendorskart.com,04/02/2017 16:00,27/02/2017,Autofy Acrylic Mounting Universal Side Mirror Set for All Bikes (Set of 2  Black),VKAMGLASS0005,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLASS0005,50,50,10,0,62,0,20,VENDORSKART MUNDKA 1 FACILITY,325,16250,0,0,16250,COMPLETE,09/02/2017 17:37
PO0282,03/03/2017 12:53,Manual,udithurria@vendorskart.com,03/03/2017 12:53,11/03/2017,Autofy Acrylic Mounting Universal Side Mirror Set for All Bikes (Set of 2  Black),VKAMGLASS0005,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLASS0005,40,40,0,0,35,0,0,VENDORSKART MUNDKA 1 FACILITY,325,13000,0,0,13000,COMPLETE,06/03/2017 14:53
PO0338,18/03/2017 19:52,Manual,udithurria@vendorskart.com,18/03/2017 19:52,25/03/2017,Autofy Acrylic Mounting Universal Side Mirror Set for All Bikes (Set of 2  Black),VKAMGLASS0005,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLASS0005,120,80,0,40,20,33.3333,0,VENDORSKART MUNDKA 1 FACILITY,325,39000,0,0,39000,COMPLETE,20/03/2017 16:32
PO0352,23/03/2017 18:33,Manual,udithurria@vendorskart.com,23/03/2017 18:33,25/03/2017,Autofy Acrylic Mounting Universal Side Mirror Set for All Bikes (Set of 2  Black),VKAMGLASS0005,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLASS0005,40,40,0,0,15,0,0,VENDORSKART MUNDKA 1 FACILITY,325,13000,0,0,13000,COMPLETE,24/03/2017 11:52
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[BarMirror-Black-Setof2] Autofy Universal Bar Design Mounting Side Mirror Set for All Bikes (Black Set of 2),VKAMGLASS0007,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0007,20,20,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,256,5120,640,0,5760,COMPLETE,23/01/2017 18:56
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[Round-2x90Bent-Black] Autofy Universal Double 90 Degree Bending Round Side Mirror Set for All Bikes (Set of 2),VKAMGLASS0008,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0008,40,40,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,312,12480,1560,0,14040,COMPLETE,23/01/2017 18:56
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[BentStem-BlueSkull-Setof2] Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Blue Set of 2),VKAMGLASS0009,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0009,50,1,0,49,88,98,0,VENDORSKART MUNDKA 1 FACILITY,120,6000,750,0,6750,COMPLETE,04/02/2017 10:22
PO0219,17/02/2017 19:38,Manual,udithurria@vendorskart.com,17/02/2017 19:38,25/02/2017,[BentStem-BlueSkull-Setof2] Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Blue Set of 2),VKAMGLASS0009,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0009,50,8,0,42,49,84,0,VENDORSKART MUNDKA 1 FACILITY,135,6750,0,0,6750,COMPLETE,20/02/2017 13:26
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,[Round-Without90Bent-Black] Autofy Universal 90 Degree Design Round Side Mirror Set for All Bikes (Set of 2),VKAMGLASS0010,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0010,40,40,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,280,11200,1400,0,12600,COMPLETE,11/01/2017 13:43
PO0201,10/02/2017 19:22,Manual,udithurria@vendorskart.com,10/02/2017 19:23,18/02/2017,"Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Chrome, Set of 2)",VKAMGLASS0011,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0011,100,24,0,76,56,76,0,VENDORSKART MUNDKA 1 FACILITY,135,13500,0,0,13500,COMPLETE,14/02/2017 14:01
PO0215,14/02/2017 17:01,Manual,udithurria@vendorskart.com,,18/02/2017,"Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Chrome, Set of 2)",VKAMGLASS0011,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0011,1,0,0,1,52,100,0,VENDORSKART MUNDKA 1 FACILITY,120,120,15,0,135,CREATED,14/02/2017 17:01
PO0219,17/02/2017 19:38,Manual,udithurria@vendorskart.com,17/02/2017 19:38,25/02/2017,"Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Chrome, Set of 2)",VKAMGLASS0011,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0011,50,1,1,49,49,98,2,VENDORSKART MUNDKA 1 FACILITY,135,6750,0,0,6750,COMPLETE,20/02/2017 13:26
PO0219,17/02/2017 19:38,Manual,udithurria@vendorskart.com,17/02/2017 19:38,25/02/2017,"Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Golden, Set of 2)",VKAMGLASS0012,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0012,50,5,0,45,49,90,0,VENDORSKART MUNDKA 1 FACILITY,135,6750,0,0,6750,COMPLETE,20/02/2017 13:26
PO0219,17/02/2017 19:38,Manual,udithurria@vendorskart.com,17/02/2017 19:38,25/02/2017,"Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Red, Set of 2)",VKAMGLASS0013,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0013,50,10,0,40,49,80,0,VENDORSKART MUNDKA 1 FACILITY,135,6750,0,0,6750,COMPLETE,20/02/2017 13:26
PO0219,17/02/2017 19:38,Manual,udithurria@vendorskart.com,17/02/2017 19:38,25/02/2017,Autofy Universal Skull Design Mounting Side Mirror Set for All Bikes (Light Blue Set of 2),VKAMGLASS0014,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMGLASS0014,50,9,0,41,49,82,0,VENDORSKART MUNDKA 1 FACILITY,135,6750,0,0,6750,COMPLETE,20/02/2017 13:26
PO0326,17/03/2017 12:33,Manual,udithurria@vendorskart.com,17/03/2017 12:33,18/03/2017,Autofy Acrylic Mounting Universal Side Mirror Set for All Bikes With LED Indicators (Set of 2 Black),VKAMGLASS0015,Vendorskart_Automotive,ashish taneja,Baljeet_kakkar-1,VKAMGLASS0015,3,3,0,0,21,0,0,VENDORSKART MUNDKA 1 FACILITY,1050,3150,0,0,3150,COMPLETE,20/03/2017 16:38
PO0026,07/01/2017 14:33,Manual,udithurria@vendorskart.com,,21/01/2017,Autofy Black Green Pre-Curved Armour Monster Biking Gloves Small (S) Size (Set of 2),VKAMGLOVES0001_S,Vendorskart_Automotive,ROMI AUTOMOBILES,ROMI_AUTOMOBILES,VKAMGLOVES0001_S,1,0,0,1,90,100,0,VENDORSKART MUNDKA 1 FACILITY,622.22,622.22,77.78,0,700,CANCELLED,07/01/2017 14:33
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Scoyco Neon Anti Slip Full Finger All Purpose Gloves (Green and Black  L),VKAMGLOVES0009_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0009_L,5,5,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,1100,5500,0,0,5500,COMPLETE,09/01/2017 20:21
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Scoyco Neon Anti Slip Full Finger All Purpose Gloves (Green and Black  M),VKAMGLOVES0009_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0009_M,5,5,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,1100,5500,0,0,5500,COMPLETE,09/01/2017 20:21
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Scoyco Neon Anti Slip Full Finger All Purpose Gloves (Green and Black  XL),VKAMGLOVES0009_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0009_XL,5,5,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,1100,5500,0,0,5500,COMPLETE,09/01/2017 20:21
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Taichi Pre Curved Armour Full Finger Anti Slip Leather Riding Driving Gloves (Black  L),VKAMGLOVES0010_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0010_L,5,5,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,1150,5750,0,0,5750,COMPLETE,09/01/2017 20:22
PO0197,08/02/2017 19:40,Manual,udithurria@vendorskart.com,08/02/2017 19:40,11/02/2017,Autofy Scoyco Pre Curved Armour Half Finger Anti Slip All Purpose Gloves (Black  L),VKAMGLOVES0011_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0011_L,2,2,0,0,58,0,0,VENDORSKART MUNDKA 1 FACILITY,380,760,0,0,760,COMPLETE,09/02/2017 13:56
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Scoyco Pre Curved Armour Half Finger Anti Slip All Purpose Gloves (Black  M),VKAMGLOVES0011_M,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0011_M,9,9,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,450,4050,0,0,4050,COMPLETE,09/01/2017 20:20
PO0027,07/01/2017 14:23,Manual,udithurria@vendorskart.com,07/01/2017 14:24,21/01/2017,Autofy Scoyco Pre Curved Armour Half Finger Anti Slip All Purpose Gloves (Black  XL),VKAMGLOVES0011_XL,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMGLOVES0011_XL,4,4,0,0,90,0,0,VENDORSKART MUNDKA 1 FACILITY,390,1560,0,0,1560,COMPLETE,09/01/2017 21:03
PO0247,22/02/2017 19:16,Manual,udithurria@vendorskart.com,22/02/2017 19:16,25/02/2017,Autofy Scoyco Pre Curved Armour Half Finger Anti Slip All Purpose Gloves (Black  XL),VKAMGLOVES0011_XL,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMGLOVES0011_XL,2,2,0,0,44,0,0,VENDORSKART MUNDKA 1 FACILITY,390,780,0,0,780,COMPLETE,23/02/2017 10:38
PO0300,08/03/2017 19:15,Manual,udithurria@vendorskart.com,08/03/2017 19:15,11/03/2017,Autofy Scoyco Pre Curved Armour Half Finger Anti Slip All Purpose Gloves (Black  XL),VKAMGLOVES0011_XL,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMGLOVES0011_XL,4,4,0,0,30,0,0,VENDORSKART MUNDKA 1 FACILITY,390,1560,0,0,1560,COMPLETE,09/03/2017 10:42
PO0336,18/03/2017 19:00,Manual,udithurria@vendorskart.com,18/03/2017 19:00,25/03/2017,Autofy Scoyco Pre Curved Armour Half Finger Anti Slip All Purpose Gloves (Black  XL),VKAMGLOVES0011_XL,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMGLOVES0011_XL,8,8,0,0,20,0,0,VENDORSKART MUNDKA 1 FACILITY,380,3040,0,0,3040,COMPLETE,20/03/2017 13:46
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Scoyco Pre Curved Armour Half Finger Anti Slip All Purpose Gloves (Black  XXL),VKAMGLOVES0011_XXL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0011_XXL,8,8,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,450,3600,0,0,3600,COMPLETE,09/01/2017 20:20
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Pre Curved Armour Anti Slip Full Finger Waterproof All Purpose Gloves (Red & Black  L),VKAMGLOVES0012_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0012_L,3,3,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,550,1650,0,0,1650,COMPLETE,09/01/2017 20:23
PO0197,08/02/2017 19:40,Manual,udithurria@vendorskart.com,08/02/2017 19:40,11/02/2017,Autofy Pre Curved Armour Anti Slip Full Finger Waterproof All Purpose Gloves (Red & Black  L),VKAMGLOVES0012_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0012_L,7,7,0,0,58,0,0,VENDORSKART MUNDKA 1 FACILITY,525,3675,0,0,3675,COMPLETE,09/02/2017 13:56
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Pre Curved Armour Anti Slip Full Finger Waterproof All Purpose Gloves (Red & Black  XL),VKAMGLOVES0012_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0012_XL,10,10,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,550,5500,0,0,5500,COMPLETE,09/01/2017 20:22
PO0038,08/01/2017 20:05,Manual,udithurria@vendorskart.com,08/01/2017 20:06,28/01/2017,Autofy Pre Curved Armour Anti Slip Full Finger Leather Riding Driving Gloves (Black  L),VKAMGLOVES0013_L,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0013_L,5,5,0,0,89,0,0,VENDORSKART MUNDKA 1 FACILITY,1150,5750,0,0,5750,COMPLETE,09/01/2017 20:21
PO0027,07/01/2017 14:23,Manual,udithurria@vendorskart.com,07/01/2017 14:24,21/01/2017,Autofy Pre Curved Armour Anti Slip Full Finger Leather Riding Driving Gloves (Black  XL),VKAMGLOVES0013_XL,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMGLOVES0013_XL,5,5,0,0,90,0,0,VENDORSKART MUNDKA 1 FACILITY,1000,5000,0,0,5000,COMPLETE,09/01/2017 21:02
PO0251,23/02/2017 14:25,Manual,udithurria@vendorskart.com,23/02/2017 14:25,25/02/2017,Autofy Pre Curved Armour Anti Slip Full Finger Leather Riding Driving Gloves (Black  XL),VKAMGLOVES0013_XL,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMGLOVES0013_XL,7,7,0,0,43,0,0,VENDORSKART MUNDKA 1 FACILITY,1000,7000,0,0,7000,COMPLETE,24/02/2017 10:45
PO0253,23/02/2017 18:46,Manual,udithurria@vendorskart.com,24/02/2017 10:34,25/02/2017,Autofy Pre Curved Armour Anti Slip Full Finger Leather Riding Driving Gloves (Black  XL),VKAMGLOVES0013_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMGLOVES0013_XL,8,8,0,0,43,0,0,VENDORSKART MUNDKA 1 FACILITY,1000,8000,0,0,8000,COMPLETE,24/02/2017 10:46
